,닻과 돛(해자기업),닻과 돛(NASDAQ 40%),S&P500 100%
2007-06-13,96787.39702671312,35757.00009201003,42138.23107836368
2007-06-14,97422.71585412967,35946.12599754747,42341.18158319462
2007-06-15,98506.5574342271,36100.685594340684,42617.53242444942
2007-06-18,98921.08294911617,36150.68990929201,42565.82163630024
2007-06-19,98993.04191171339,36157.75125071375,42639.493473876035
2007-06-20,98939.17109867877,36028.828926723974,42059.55004453479
2007-06-21,100153.9244210691,36010.99570481894,42319.49542868432
2007-06-22,100606.4145032892,35890.565770423455,41773.750963192884
2007-06-25,100114.70553119094,35792.968654469,41639.74478212978
2007-06-26,99372.2441607216,35717.209727237816,41504.907128788895
2007-06-27,99656.63638472882,35817.4028245236,41878.8388778112
2007-06-28,99997.53167576695,35919.02290417098,41861.32365974742
2007-06-29,99833.32832123464,35943.47447000873,41795.7120126195
2007-07-02,101064.3297675327,36181.8554922313,42242.76580938493
2007-07-03,101239.59673201694,36247.32247120273,42394.0055260667
2007-07-05,101336.86623777612,36264.427073497194,42408.74125108762
2007-07-06,101351.67682870527,36285.766575187045,42548.859601833494
2007-07-09,102587.23801721031,36511.560724466326,42588.06097440758
2007-07-10,102334.93674755818,36344.260943907924,41983.93018619392
2007-07-11,102240.13275945932,36438.64359956178,42224.13743659825
2007-07-12,103271.67487886168,36793.33854682079,43028.71752528071
2007-07-13,103322.85324835693,36812.70160579329,43162.16712898236
2007-07-16,103560.79465608395,36753.72598604114,43079.31855247138
2007-07-17,104125.66804095777,36848.50222143128,43075.14761602487
2007-07-18,103200.76833556374,36780.954086733924,42986.18347606671
2007-07-19,103836.84616506465,37024.51367766699,43178.2909036425
2007-07-20,103115.51057167038,36955.44892551382,42650.614839811904
2007-07-23,103267.19111444455,36983.12030750818,42858.2928584508
2007-07-24,102902.66852627877,36732.43010211112,42009.508988469985
2007-07-25,102499.35252034664,36627.23314394488,42205.50906381155
2007-07-26,101474.86707645036,36273.6232902719,41220.496097086216
2007-07-27,100710.09866573656,35910.27733336384,40561.31505655465
2007-07-30,101578.49240152184,36050.51123728246,40977.2310649583
2007-07-31,101465.01050323197,35905.39341068799,40459.00663497921
2007-08-01,101323.40671732422,35954.169285900105,40752.03782825562
2007-08-02,101316.40522994891,36089.691167053956,40929.68781949122
2007-08-03,100039.03318268635,35790.52622249583,39841.53156514826
2007-08-06,100800.73834123233,36016.5220449185,40803.748616404795
2007-08-07,100794.238674276,36042.8348863371,41055.07383898059
2007-08-08,102311.74364108109,36458.15224454389,41632.79435264042
2007-08-09,100920.58504353695,35929.427682904985,40398.39739657558
2007-08-10,100496.37224697141,35959.79490799655,40413.68969895795
2007-08-13,100546.8604526199,35952.61872431506,40393.67327653202
2007-08-14,100457.22888810051,35701.649491399905,39660.263821063214
2007-08-15,98721.68695379062,35455.49887786459,39108.67529327651
2007-08-16,98102.17219031518,35331.82360954462,39235.73104485023
2007-08-17,99271.95082870299,35563.987394714306,40199.61443442673
2007-08-20,99599.68378285234,35619.755491665885,40188.77475093599
2007-08-21,100463.96390291507,35660.88155664368,40232.421954872894
2007-08-22,101325.91129768908,35873.778075833754,40703.659716746355
2007-08-23,101332.04680588924,35831.69523920123,40660.01251280945
2007-08-24,101729.11373076114,36033.93383491091,41129.027359001506
2007-08-27,101705.57975077702,35949.533243091566,40779.282968851636
2007-08-28,100480.38219647677,35688.30476703454,39822.06832631938
2007-08-29,101908.04579310397,36017.829195217666,40695.04294893703
2007-08-30,101697.40173823386,36059.39330353532,40524.896570787845
2007-08-31,103214.85460438053,36334.353699949585,40979.453980639715
2007-09-04,104680.6474303786,36640.98582497511,41408.43598197991
2007-09-05,104548.65223763972,36527.95133979299,40932.19241761776
2007-09-06,105358.78567767442,36704.31982717512,41106.23144353272
2007-09-07,104656.0739324587,36635.537444629015,40411.1884945958
2007-09-10,104707.67747654341,36641.77240623686,40359.75260136295
2007-09-11,105317.22422695272,36872.1179726084,40909.94968574601
2007-09-12,104927.44603216254,36872.33807041584,40911.8977065111
2007-09-13,104837.85031844792,36900.566513111546,41256.35800549156
2007-09-14,104962.55856178359,37099.21467803346,41264.69987838456
2007-09-17,104657.60203091727,37028.389004102,41053.40750066063
2007-09-18,106719.03540039272,37360.184725852254,42252.49573191716
2007-09-19,107063.74397917706,37613.55155962246,42509.661623023814
2007-09-20,107607.50077426349,37695.95200227002,42223.8591479175
2007-09-21,108402.81888818147,37833.88918357513,42418.47117361983
2007-09-24,108704.36233301491,37705.580831473235,42195.50085259857
2007-09-25,109032.8277956521,37770.8811008762,42181.04341625837
2007-09-26,109450.81198145563,37961.59772974052,42409.297828449045
2007-09-27,109432.69495269097,37974.506532580024,42574.994981471005
2007-09-28,109746.0328822086,38110.86340117948,42446.27289157731
2007-10-01,110942.0677391661,38331.26416874881,43010.370834939116
2007-10-02,110331.87538395617,38181.84083172309,42998.971180322515
2007-10-03,109195.80517716894,38070.07280520764,42803.24599989726
2007-10-04,108780.14122468169,38018.219733988146,42893.601583259064
2007-10-05,110231.38526302206,38471.373740850395,43303.67692313185
2007-10-08,110508.91536288265,38462.60713930789,43164.39004466374
2007-10-09,110384.64859381423,38594.34876821018,43513.85953989728
2007-10-10,110745.69585683433,38724.08594510396,43439.34944251491
2007-10-11,109577.18849439066,38625.51283728556,43215.269360535145
2007-10-12,110270.84401143336,38825.662023661556,43420.72446349262
2007-10-15,110544.82770375318,38833.92155886452,43056.79753191888
2007-10-16,110747.896232785,38709.26270194685,42773.777943619825
2007-10-17,113612.85755489081,38967.199296505714,42849.119513279984
2007-10-18,113968.4263756389,39032.82453375783,42816.868570195285
2007-10-19,112399.10576220517,38592.558337764276,41720.092154278595
2007-10-22,112900.97180537111,38570.449293412734,41878.56058913045
2007-10-23,114311.94989828487,38942.95638422106,42247.21164074775
2007-10-24,113669.67452003868,38792.31023379066,42144.06835313012
2007-10-25,112434.6399784857,38818.403300739636,42102.92235355536
2007-10-26,112808.98389474583,39311.49400407058,42683.42236025804
2007-10-29,113845.04844597456,39541.249573781184,42841.890795109895
2007-10-30,114255.58147502193,39453.58194033205,42564.98677025804
2007-10-31,115163.57484229279,39797.33435926909,43075.42590470558
2007-11-01,114696.75391796329,39443.98422180176,41937.22180676901
2007-11-02,115768.36096521348,39634.53546324527,41970.86419325736
2007-11-05,116212.90928945645,39684.034198208414,41762.90788593773
2007-11-06,117936.63732599717,40142.404302664516,42266.118302215174
2007-11-07,117216.51157842111,39901.25603850059,41024.770916660964
2007-11-08,115593.64878413737,39707.85918339361,41001.140135149995
2007-11-09,114137.9852171311,39165.94969874831,40415.3560372779
2007-11-12,110630.13357604833,38467.45416284408,40011.677943297436
2007-11-13,112695.92755018028,38990.93751345535,41175.7357384264
2007-11-14,112479.65768495087,38973.87687389052,40884.649172150675
2007-11-15,110791.50312500806,38513.237518659655,40344.46369274497
2007-11-16,111067.30191775541,38552.455506411774,40555.47778178819
2007-11-19,109071.43201740985,38129.547303484986,39847.36883991472
2007-11-20,110586.1255843123,38418.590982679816,40026.13198587323
2007-11-21,110561.85533338424,38262.21578747737,39388.64049361635
2007-11-23,112076.47028354777,38738.62005057124,40053.933703830706
2007-11-26,112154.07459838137,38662.199135759016,39123.1327296167
2007-11-27,111938.743257329,38579.67794376643,39707.24709540443
2007-11-28,113613.83037268819,38903.64813723912,40841.280256894504
2007-11-29,113259.05068979773,38817.38423334508,40860.74010195898
2007-11-30,112465.729296547,38599.98283360344,41178.23694278854
2007-12-03,111995.21845695144,38478.945784362215,40935.806776702804
2007-12-04,112392.93707619463,38594.86246956072,40668.07609702173
2007-12-05,113911.70214284345,38788.50115106082,41285.8294555334
2007-12-06,115206.40182099397,39169.768743842906,41906.64059576867
2007-12-07,114595.80699198245,39009.16699767679,41832.13389215069
2007-12-10,115563.85644211379,39358.95253561014,42146.29126881154
2007-12-11,114382.40031178102,38967.99323512147,41081.209218618096
2007-12-12,115441.67450505332,39160.648852834594,41329.75494815103
2007-12-13,114376.7507587945,38931.898970728034,41380.3559753417
2007-12-14,113650.18248673136,38565.380552922215,40811.53051817194
2007-12-17,111927.11246576655,38238.63104851115,40198.50467346822
2007-12-18,113082.79552429117,38580.221760243294,40450.943050766924
2007-12-19,112981.71353208885,38536.93761885713,40395.89619221343
2007-12-20,113125.53300958608,38692.44412807826,40593.844288320084
2007-12-21,114061.01530807,39230.758127559115,41270.53715315103
2007-12-24,114454.9459946205,39356.01794618217,41603.87947996003
2007-12-26,114957.68264545235,39420.16751038353,41637.52186644836
2007-12-27,114763.66320177837,39447.93702857473,41042.84271208621
2007-12-28,115024.23383890808,39512.170515192614,41104.561711448354
2007-12-31,114447.47852917724,39388.47209555169,40822.93017278854
2008-01-02,113841.58657882112,39355.95699105063,40233.535109595796
2008-01-03,113896.34440738332,39483.78415056392,40233.535109595796
2008-01-04,111075.64644639954,38839.770441982924,39245.7392560632
2008-01-07,109821.47438593005,38870.76775897875,39372.23843027548
2008-01-08,110199.96295441684,38714.89161836503,38649.668658297414
2008-01-09,111708.89444853754,38970.06950905749,39176.23496116951
2008-01-10,111519.36079050665,39156.45542176904,39487.61284478749
2008-01-11,110667.52179252786,38958.54790602007,38950.7634357861
2008-01-14,112716.30710292252,39346.28196376389,39374.18305727617
2008-01-15,111557.30884069973,39134.446618547605,38392.781055871485
2008-01-16,108143.15302507054,38672.51713885754,38177.317741701045
2008-01-17,107596.40493127325,38364.91091221159,37066.64046680561
2008-01-18,108293.70243853818,38237.23790319984,36842.556991061436
2008-01-22,106384.98600723586,37855.221915150694,36434.15138327302
2008-01-23,107494.29244180294,38186.34800451886,37215.37897912523
2008-01-24,110421.6726688737,38748.373083611914,37589.86730550899
2008-01-25,109902.46751554459,38665.177836443196,36993.24352414615
2008-01-28,109829.4627136533,38859.213133509154,37642.41295970034
2008-01-29,110217.34376228787,38947.471053556605,37874.28173097606
2008-01-30,109599.72436980795,38816.85522806349,37693.84885293319
2008-01-31,110260.83999314284,39123.30670456053,38326.05964778505
2008-02-01,111001.42899679294,39147.175173686104,38795.07449397711
2008-02-04,109102.18270516695,38672.32905549239,38389.16669678643
2008-02-05,107154.1735053979,38143.85067479054,37160.88869793318
2008-02-06,107633.51824253879,38174.75706839244,36877.587427189006
2008-02-07,107766.41618187567,38216.25348705644,37168.395704784
2008-02-08,108671.68678472043,38518.3203127156,37012.15018561356
2008-02-11,109116.74015190109,38636.612219632625,37230.11470414615
2008-02-12,109270.56493327217,38623.28319206267,37500.6248768701
2008-02-13,110036.62300193598,38698.11934837724,38010.785722636916
2008-02-14,108472.4347119456,38546.769434979826,37500.6248768701
2008-02-15,108333.95387434965,38573.353819691954,37532.04095391262
2008-02-19,108478.56491850353,38642.424959070006,37498.40196118868
2008-02-20,108269.7152511897,38713.45805249238,37811.171288210295
2008-02-21,108717.24524141666,38897.96275772007,37324.64122395446
2008-02-22,109238.3195470191,38892.31491347045,37618.78217818937
2008-02-25,108870.46507511837,38966.78249877163,38138.3980515721
2008-02-26,109037.93418531593,39062.655963780424,38402.2360834874
2008-02-27,110440.16581449284,39430.09731847989,38366.9273586791
2008-02-28,109753.44116475324,39300.23859373168,38023.85510933787
2008-02-29,109259.81073965198,39102.196999673004,36993.8001015076
2008-03-03,109509.50609091316,39263.32088779743,37013.5382352528
2008-03-04,109320.82352437846,39221.71352236917,36885.92930008202
2008-03-05,109514.53381725648,39154.911733374865,37079.14988238072
2008-03-06,108651.89361153117,38867.73462533141,36262.891850400934
2008-03-07,108347.200260454,38764.08963567474,35957.90781891088
2008-03-10,107295.41563908022,38459.87165317344,35401.873459761344
2008-03-11,108890.79070742638,38992.086983618625,36716.33949929429
2008-03-12,108479.22120790723,38997.527840239185,36386.05495420889
2008-03-13,109617.740199663,39388.98456924552,36572.60339569895
2008-03-14,108614.13183281301,39199.5640061266,35812.50537699557
2008-03-17,108078.02690219277,39094.7395973785,35491.67246576169
2008-03-18,109535.93678554708,39582.80937915059,36996.85788323119
2008-03-19,106236.78801370137,38558.636771311256,36098.30785210188
2008-03-20,106112.09636515485,38392.64134116698,36962.662313145796
2008-03-24,108310.72404997345,38807.521360179686,37528.98317218902
2008-03-25,108182.30128961841,38908.13270872798,37615.44610778504
2008-03-26,108608.73947237142,39086.741915703795,37285.7181400611
2008-03-27,107638.04417905812,38824.56742706901,36858.40587080527
2008-03-28,107080.27421615628,38532.15405523896,36565.37467752885
2008-03-31,107605.29828981432,38631.08843931886,36773.33098484848
2008-04-01,107420.18537287872,38498.22413851117,38093.35940423156
2008-04-02,107375.83691904676,38521.90600308334,38019.684172891364
2008-04-03,107412.8014528757,38624.45851303687,38069.172045359126
2008-04-04,107358.73696577092,38796.732988362695,38099.47496767874
2008-04-07,108694.64472390068,39053.761016640376,38158.97105135947
2008-04-08,107293.83644315209,38796.937088626655,37964.35902565713
2008-04-09,107241.76465018261,38664.57777443986,37657.14868472126
2008-04-10,108336.46220290838,38996.81960137472,37825.62872455048
2008-04-11,107065.45742525237,38622.9920093951,37054.962523508286
2008-04-14,106628.34721513749,38519.728701706845,36929.576504018914
2008-04-15,107125.03148525777,38627.04840260884,37099.44798725176
2008-04-16,109870.10597080673,39226.54488196888,37941.28142774321
2008-04-17,109895.26003475429,39190.90473367309,37964.915603018584
2008-04-18,110403.01792861529,39040.72279213132,38653.56130606319
2008-04-21,110865.39515166686,39208.55911671062,38593.512038785404
2008-04-22,110586.79284278078,39014.41540092776,38253.49417740337
2008-04-23,110574.01374435978,38913.464858854364,38364.42615431695
2008-04-24,110220.20001992908,39015.06984525084,38611.58044044625
2008-04-25,110202.80593569999,38923.568622439,38862.35247942498
2008-04-28,110079.32702396896,38919.78388974769,38821.48476853095
2008-04-29,109649.74529719171,38784.09837084228,38670.51994676551
2008-04-30,110238.96069699926,38578.84712665367,38521.7814344459
2008-05-01,110461.50375863278,38737.98578459059,39182.072235935964
2008-05-02,110857.13385825086,38722.98377333286,39308.84969882898
2008-05-05,110431.646389126,38646.79628241366,39130.63973646752
2008-05-06,112291.30981377869,39132.5609629308,39430.06478187185
2008-05-07,111074.41544732879,38698.87519375318,38715.83688278679
2008-05-08,111317.97055407887,38898.33421147507,38857.90664806217
2008-05-09,111084.62153613946,38850.42076194963,38596.56982050901
2008-05-12,111752.32017579739,39215.847040226974,39021.93406899976
2008-05-13,110977.13698985978,38998.45674205592,39006.92344906252
2008-05-14,111105.40410253368,39029.49364025729,39163.16896823296
2008-05-15,112832.50590606319,39459.13114090444,39577.69013946856
2008-05-16,113962.26514728714,39649.89741176143,39627.178011936325
