,닻과돛_해자기업형,닻과돛_NASDAQ프록시,S&P500_100
2000-05-09,-0.17820412893937254,-0.1404214558776944,-0.07549785214552063
2000-05-10,-0.20496560437640288,-0.1569053043896631,-0.09454251882369547
2000-05-11,-0.195109074007911,-0.14747975113442346,-0.07833259489846989
2000-05-12,-0.19464640497845043,-0.14491454895865186,-0.06972359519959781
2000-05-15,-0.1778734515351491,-0.1393229521998125,-0.04916657556106663
2000-05-16,-0.14760895584705958,-0.1286307961278168,-0.04021049549298994
2000-05-17,-0.12923199684920583,-0.13776856777974544,-0.05215188230562995
2000-05-18,-0.14466651958548182,-0.14742928631008778,-0.05908501846726466
2000-05-19,-0.15570635091053664,-0.16020542240722335,-0.07889569144035702
2000-05-22,-0.1524036191136341,-0.16159166177441509,-0.08297434530237124
2000-05-23,-0.16158925970002802,-0.1792055719321044,-0.10055908469879815
2000-05-24,-0.1635446816918461,-0.1700869992132401,-0.08406761250262906
2000-05-25,-0.1680236434105431,-0.1761611402239528,-0.09554420092077387
2000-05-26,-0.16427121500292208,-0.17807929164152714,-0.097835586678507
2000-05-30,-0.14050117934230688,-0.15359766263527963,-0.06874812594182389
2000-05-31,-0.13960700390249647,-0.15960029277892263,-0.06995927100175858
2000-06-01,-0.11916386108559329,-0.1432187075486967,-0.05149064745073728
2000-06-02,-0.07588891735068637,-0.11408815767436564,-0.03286498661546833
2000-06-05,-0.07269604658166628,-0.11165150884170882,-0.03916957405414778
2000-06-06,-0.08595602974125816,-0.11253099738667638,-0.04557893293285209
2000-06-07,-0.09807182005517212,-0.1092062061039728,-0.036727624304800144
2000-06-08,-0.09093767037430667,-0.10881488736748923,-0.04307145108524324
2000-06-09,-0.07388406582221019,-0.10567861122441347,-0.04616160918702461
2000-06-12,-0.09031345532567003,-0.1148385488369078,-0.05333034123362723
2000-06-13,-0.07734536127796343,-0.10088967290606066,-0.037984641833517685
2000-06-14,-0.08376777333872354,-0.10972079534192392,-0.03726442809018993
2000-06-15,-0.08213514905953812,-0.10515475964252163,-0.03190262377734676
2000-06-16,-0.04619847721832526,-0.1012410095462618,-0.04124494363919862
2000-06-19,-0.02461092161766487,-0.09362253703654333,-0.027143075430961394
2000-06-20,-0.0229079156013392,-0.09120846751891132,-0.03372265793075846
2000-06-21,0.0,-0.08681554727699181,-0.031640735135881726
2000-06-22,-0.018547108599579087,-0.09653432655899674,-0.04928437350355053
2000-06-23,-0.04850430188318178,-0.10635564804581221,-0.05628951505607949
2000-06-26,-0.018829334915157814,-0.10195855521815389,-0.04723521675780418
2000-06-27,-0.0554967620029605,-0.10686552354700873,-0.050351507781696836
2000-06-28,-0.05750958606703127,-0.09562948444233532,-0.047556084287704414
2000-06-29,-0.09614235763695411,-0.09952563510447232,-0.055693732382254835
2000-06-30,-0.07342764286327175,-0.09311473013821991,-0.04770009506949269
2000-07-03,-0.08406565046386583,-0.09116598427384748,-0.037919109735256584
2000-07-05,-0.12108825129324996,-0.10325848870424781,-0.053179777242012616
2000-07-06,-0.1048213427275192,-0.09641606942674374,-0.046344859310576636
2000-07-07,-0.10152394911637574,-0.09275756639771793,-0.03179129912749601
2000-07-10,-0.0927864981448615,-0.09524315824019502,-0.03393867410344098
2000-07-11,-0.07526303738604401,-0.09849746690241434,-0.030495042257015048
2000-07-12,-0.06782152003258646,-0.08850093248723356,-0.02261264967691079
2000-07-13,-0.04606889048096752,-0.08097528781851038,-0.020701030420319788
2000-07-14,-0.041270307694080355,-0.07512504887973948,-0.01144382236901409
2000-07-17,-0.03876658508119779,-0.07037700320983398,-0.011109928336654806
2000-07-18,-0.05196375751997018,-0.07869264375928908,-0.02207584589152134
2000-07-19,-0.07523278287718427,-0.0927844807553947,-0.02978801485053273
2000-07-20,-0.0676409376839282,-0.0811629415561278,-0.020877807251238778
2000-07-21,-0.07113324073518767,-0.08915440884405623,-0.030946814149051538
2000-07-24,-0.10004395727570936,-0.09859981887904101,-0.04135618837185695
2000-07-25,-0.10297405119973013,-0.0943443080188281,-0.03469157397870637
2000-07-26,-0.12086036222972207,-0.09829271350260349,-0.049127256302110234
2000-07-27,-0.15002165438540127,-0.11072171979673695,-0.050960396875174174
2000-07-28,-0.15395565773723396,-0.12822487818462736,-0.07042406939625467
2000-07-31,-0.12293215028423199,-0.1201411783962637,-0.06326189055947828
2000-08-01,-0.13217558220896852,-0.12651421378855887,-0.058502342213092695
2000-08-02,-0.12965283568331143,-0.1288666752321389,-0.058109549209491296
2000-08-03,-0.12911885784856347,-0.12181385872477812,-0.049035591281737734
2000-08-04,-0.12450121956602855,-0.12079725861689128,-0.04224654581908427
2000-08-07,-0.10758428668345543,-0.11465961658055801,-0.03151638398357193
2000-08-08,-0.11437644932401336,-0.11598766207349798,-0.02923802472829784
2000-08-09,-0.1200107049636997,-0.11654272446059877,-0.03573904862737454
2000-08-10,-0.12039746543080065,-0.12459834216156773,-0.04400112779142773
2000-08-11,-0.11901733867108266,-0.12146366734146641,-0.036413389901919335
2000-08-14,-0.10978992617098327,-0.11337786650612958,-0.02350300712413833
2000-08-15,-0.08886186865060075,-0.114386379342588,-0.028170890450151087
2000-08-16,-0.07467532870681881,-0.11141041152780573,-0.031169383531559847
2000-08-17,-0.060975924008520366,-0.1034935424386575,-0.02055046642870506
2000-08-18,-0.04921945987682497,-0.10589446686163795,-0.02339831560130634
2000-08-21,-0.04779508631949403,-0.1046761169130832,-0.0183179796422136
2000-08-22,-0.07388131456812908,-0.10531589646153372,-0.01920178387961513
2000-08-23,-0.05750688664456416,-0.10082291037821789,-0.014069102159106395
2000-08-24,-0.04605377114246001,-0.09754758504675609,-0.012537089569271687
2000-08-25,-0.0584878801027755,-0.09744601637077388,-0.013754867756225364
2000-08-28,-0.046425181045900765,-0.09482769578743278,-0.008753090397853103
2000-08-29,-0.04841117424874397,-0.09342165124800728,-0.011535487389386367
2000-08-30,-0.052185714386023374,-0.09211749756341547,-0.016281929316119603
2000-08-31,-0.04239580901243434,-0.07947429808241635,-0.006402725751684879
2000-09-01,-0.040896435494119254,-0.07694531212784206,-0.004379781845242903
2000-09-05,-0.043141469368485175,-0.08673121624701086,-0.013342415123145601
2000-09-06,-0.07417533701140344,-0.09900217266828937,-0.02305131514929437
2000-09-07,-0.057519943615818914,-0.09278926768300555,-0.016334275077535265
2000-09-08,-0.08233972159348513,-0.10333076356602244,-0.02157828144789453
2000-09-11,-0.09512007534674527,-0.11065686177063305,-0.02500880687466822
2000-09-12,-0.09935599833624076,-0.11277608035720266,-0.0297683552210537
2000-09-13,-0.1003188490821032,-0.11082953047836941,-0.0278566560472695
2000-09-14,-0.10035449891533987,-0.10844437556628617,-0.030501595466840614
2000-09-15,-0.10291362664675108,-0.11584360946620154,-0.04036105948460389
2000-09-18,-0.12282119135931391,-0.12496482410895915,-0.05430581049140071
2000-09-19,-0.11050667615480159,-0.11367004342239628,-0.04423025038376194
2000-09-20,-0.11882545387248444,-0.11122920941546433,-0.04983436362578508
2000-09-21,-0.12190377394080176,-0.11906145338110452,-0.05133353024929632
2000-09-22,-0.11133092897338104,-0.11702891229975965,-0.05154962633917182
2000-09-25,-0.09761298219809444,-0.12347522711423065,-0.057893453119615135
2000-09-26,-0.09559852799223956,-0.12615688264094815,-0.06563183491793101
2000-09-27,-0.08082341471492682,-0.12778786367289197,-0.06605084076083689
2000-09-28,-0.06957640078513572,-0.11668373639685614,-0.045284278242256115
2000-09-29,-0.08790993903784805,-0.12859466929364471,-0.059543263651934075
2000-10-02,-0.10360932321766891,-0.13818823781399425,-0.059726593692678964
2000-10-03,-0.11790915244834455,-0.14911415780998505,-0.06612284615173114
2000-10-04,-0.11591191936667422,-0.14381130762211058,-0.06097705801157027
2000-10-05,-0.11952294564887211,-0.14918552416668152,-0.05969382764354847
2000-10-06,-0.1399671231961762,-0.1593675937802066,-0.07756011531091911
2000-10-09,-0.13834936523693253,-0.15970815401339966,-0.08211667398708122
2000-10-10,-0.16468701881270886,-0.16938681884808293,-0.09194345187290709
2000-10-11,-0.16601291532820583,-0.17359857788744526,-0.10662799633531717
2000-10-12,-0.17924359766304165,-0.1806865302422057,-0.12941742284314683
2000-10-13,-0.155842402924679,-0.15988159016153725,-0.10035609502857501
2000-10-16,-0.1690927234657572,-0.1636505633978027,-0.10006152025517234
2000-10-17,-0.19655541999274806,-0.17164861799435516,-0.1161994387895039
2000-10-18,-0.20060649548730192,-0.17370381428296933,-0.12133212051001241
2000-10-19,-0.16506367592025462,-0.15335830389140603,-0.09080431220386687
2000-10-20,-0.1395547407362142,-0.147444871285916,-0.08545553439348286
2000-10-23,-0.14387600923568533,-0.14763495579466857,-0.08620843426874814
2000-10-24,-0.15245905428499962,-0.15310599839520245,-0.08466994838628017
2000-10-25,-0.1853601429119982,-0.17314389975306643,-0.10642500666509402
2000-10-26,-0.16942285940243795,-0.16969525104308414,-0.10672621456551601
2000-10-27,-0.17914993852083194,-0.17155972733265046,-0.09681432486914365
2000-10-30,-0.1964140309261999,-0.1782259848640978,-0.08432294793426853
2000-10-31,-0.16951562477332816,-0.16260908468165824,-0.06419804055829514
2000-11-01,-0.17316383016116,-0.16482733756457701,-0.06955337157850539
2000-11-02,-0.15021802465217182,-0.15691379346091594,-0.06490514788197077
2000-11-03,-0.13246249297266,-0.1550537793787926,-0.06597228216011708
2000-11-06,-0.11233209947072353,-0.1570496839630544,-0.06237153311225052
2000-11-07,-0.13214248437953502,-0.1572270291679636,-0.06258099607510703
2000-11-08,-0.14806864889503124,-0.17482756765734864,-0.07737023206034854
2000-11-09,-0.17497908699293396,-0.17703785292679586,-0.08335403188632085
2000-11-10,-0.199696568724137,-0.19199511733811414,-0.1057179792586116
2000-11-13,-0.19801619635614975,-0.19737039904260645,-0.11535487389386645
2000-11-14,-0.1530678272579825,-0.18201442395812406,-0.0946080509219569
2000-11-15,-0.15625747087604225,-0.17988315470946514,-0.09011686450966994
2000-11-16,-0.1809494836833656,-0.18969444719808393,-0.10156732000570312
2000-11-17,-0.18693991311648028,-0.19143415707792022,-0.10457883958957115
2000-11-20,-0.21260964931194137,-0.2038748173034297,-0.12101133289730526
2000-11-21,-0.21530318617577182,-0.20419750404948667,-0.11791470150289107
2000-11-22,-0.2302226430911829,-0.21444483307513273,-0.13427518941973104
2000-11-24,-0.20948917696831248,-0.20169872403846179,-0.12156779631217352
2000-11-27,-0.21536674427433145,-0.20120931532972375,-0.11685412043457077
2000-11-28,-0.23574729509192838,-0.21236011940249466,-0.12528642321971695
2000-11-29,-0.24521077102986077,-0.2156038040079059,-0.12146302487214877
2000-11-30,-0.27810932308692027,-0.2252215268037029,-0.13912640278648902
2000-12-01,-0.26084388630393573,-0.22087937146297398,-0.1389430727457439
2000-12-04,-0.2597102183234624,-0.22193513380915564,-0.13256647991617043
2000-12-05,-0.23474569383350397,-0.19749114395332024,-0.09880450272645525
2000-12-06,-0.2599816677557065,-0.20496049492018464,-0.11522396953173031
2000-12-07,-0.2622988838368109,-0.20662392683767994,-0.12040244380382858
2000-12-08,-0.22137771746977453,-0.1928648704452378,-0.10315815164958708
2000-12-11,-0.21694471198277765,-0.18619274234441874,-0.09640842544589034
2000-12-12,-0.2272066810587483,-0.19348789923348553,-0.10231358675394941
2000-12-13,-0.24792110775397735,-0.20419544360428377,-0.10963951591918553
2000-12-14,-0.2623309882510023,-0.21279127942171594,-0.12211770651721554
2000-12-15,-0.27794364072647293,-0.21842256786244973,-0.14095946344236
2000-12-18,-0.278103901329404,-0.22097453898450314,-0.13402640719791836
2000-12-19,-0.28976025743593714,-0.23154746116188873,-0.1452476601844236
2000-12-20,-0.3076036978426532,-0.2446233619678504,-0.1719979426117838
2000-12-21,-0.31848691327072265,-0.243312150482346,-0.16537256756039698
2000-12-22,-0.2875653447386397,-0.22758357752672442,-0.14501853759208894
2000-12-26,-0.29253706361455745,-0.22950393613060405,-0.1389692855850484
2000-12-27,-0.2823206870547331,-0.22354934291893513,-0.12998043946784132
2000-12-28,-0.2817839396240006,-0.22244025762915276,-0.126510674699304
2000-12-29,-0.29559759431574395,-0.23013090904938172,-0.13563689847128046
2001-01-02,-0.3137783374908809,-0.24901093783954809,-0.15986667254857234
2001-01-03,-0.26740224613533203,-0.2096828199229629,-0.11777716401373584
2001-01-04,-0.2594138659118753,-0.21622541599130807,-0.12708679774365028
2001-01-05,-0.27407670352337754,-0.23680765455644714,-0.14999410211115682
2001-01-08,-0.26881244529227866,-0.2375046398663455,-0.15162425301399718
2001-01-09,-0.25824276669695423,-0.23260571804529506,-0.14839008413042754
2001-01-10,-0.245780662632745,-0.22229280182005917,-0.14022622319657274
2001-01-11,-0.22717894523188042,-0.20879238216757323,-0.13135533485623552
2001-01-12,-0.22936509521500204,-0.21097856241248214,-0.13676948493049457
2001-01-16,-0.2451391507040277,-0.21126889329995524,-0.13146657958889352
2001-01-17,-0.22565874051171741,-0.203607429289288,-0.1296204125133703
2001-01-18,-0.19094116097290836,-0.1911776059846244,-0.11750880207963743
2001-01-19,-0.1973252701688354,-0.19089808410384368,-0.12106367865872125
2001-01-22,-0.20780108956969734,-0.19139899302001284,-0.12082800285656037
2001-01-23,-0.1888180537448484,-0.18059819284070977,-0.10937107406789415
2001-01-24,-0.1908998600207994,-0.17964515202605413,-0.10681779966869553
2001-01-25,-0.2087642994656287,-0.19281849646653693,-0.11126311361219987
2001-01-26,-0.21449333976659357,-0.19036703378825937,-0.11293913698382307
2001-01-29,-0.21493875207089708,-0.18337876955586907,-0.10690291147924202
2001-01-30,-0.20406040554038596,-0.181601317114931,-0.10064419650934509
2001-01-31,-0.20284258426489576,-0.19054582627075256,-0.10569831962913334
2001-02-01,-0.2020887234497193,-0.18657929687892705,-0.10081442013043784
2001-02-02,-0.22508439067405384,-0.20336720809335274,-0.11652677961203739
2001-02-05,-0.2345633330292357,-0.20658044617978932,-0.11335806290953576
2001-02-06,-0.2431765011040723,-0.20604584868710174,-0.11470019224879957
2001-02-07,-0.2544751222732854,-0.21306897255781887,-0.12214391935651958
2001-02-08,-0.25133033826801887,-0.21920230311028133,-0.12761704831921372
2001-02-09,-0.2628854797408766,-0.23364549422063474,-0.13925075393879882
2001-02-12,-0.2584839180864845,-0.23010666128474,-0.1290704223911352
2001-02-13,-0.25797301880789947,-0.2384854038237525,-0.1366058145192277
2001-02-14,-0.24244457206989933,-0.2305237805035374,-0.13849130085370742
2001-02-15,-0.2172477820988179,-0.22384369918800817,-0.13149279242819767
2001-02-16,-0.21994804146426594,-0.2414425277118344,-0.14791217931627965
2001-02-20,-0.2456318982018607,-0.25634660880015403,-0.16270149521871402
2001-02-21,-0.24517798451924655,-0.26175341804501495,-0.17819775861043818
2001-02-22,-0.24131307228284316,-0.263744152927465,-0.17980177659116736
2001-02-23,-0.24639143652414042,-0.26008381509111467,-0.18435833526732937
2001-02-26,-0.24628236994916597,-0.2516814043315323,-0.17009279664782517
2001-02-27,-0.26026355298098725,-0.26060991593725946,-0.1764498097651137
2001-02-28,-0.27974491402273094,-0.2692489569249975,-0.1882340793763133
2001-03-01,-0.2738684856830229,-0.2653763821710371,-0.18738951448067553
2001-03-02,-0.28502678593862396,-0.2766644901538823,-0.19200497212807954
2001-03-05,-0.2793557371929051,-0.27376008474426294,-0.18727163662099866
2001-03-06,-0.24985087872442147,-0.2662088058062192,-0.17916012144855975
2001-03-07,-0.24285684534213947,-0.26462237546862455,-0.1738637693167847
2001-03-08,-0.24411568660106642,-0.2693345108296521,-0.17199794261178325
2001-03-09,-0.26161315727530166,-0.27939276248478884,-0.1925025365717058
2001-03-12,-0.2725091293899843,-0.2940231894271167,-0.2273708873813307
2001-03-13,-0.24578778411201474,-0.2846743365222758,-0.21591395859266427
2001-03-14,-0.2470705687168443,-0.2947706115993396,-0.236176403457793
2001-03-15,-0.24372301931980067,-0.3003518258108895,-0.23169177025533194
2001-03-16,-0.2568156900802825,-0.307973500681346,-0.2467691077213433
2001-03-19,-0.24413866325490596,-0.30011549307653695,-0.23349214477926528
2001-03-20,-0.2650905820029408,-0.311543402620753,-0.25194766191063445
2001-03-21,-0.2572072252009695,-0.31470848068353263,-0.2653555292148484
2001-03-22,-0.22846730392219283,-0.30654520640237437,-0.2683409158766049
2001-03-23,-0.22232914325569297,-0.3010458211940277,-0.25377424927387204
2001-03-26,-0.2169272651696159,-0.30284297406286076,-0.2453550529083781
2001-03-27,-0.21769210208893885,-0.29593922590612753,-0.22605497088137128
2001-03-28,-0.23407580566987585,-0.31292957014960265,-0.24496217998758374
2001-03-29,-0.23241682361361948,-0.31730183412645274,-0.24845823751261864
2001-03-30,-0.2445020459364845,-0.31673069218943717,-0.24035327555000585
2001-04-02,-0.26670795283706783,-0.32561517170737675,-0.24981994656416784
2001-04-03,-0.2699058993701773,-0.33904749669351586,-0.2756209725730584
2001-04-04,-0.2844280553946239,-0.3415517703916735,-0.27772247508022063
2001-04-05,-0.25123520439887936,-0.3234860888766924,-0.24617340496471152
2001-04-06,-0.26231303873063516,-0.3313516313234801,-0.26123755609387755
2001-04-09,-0.26932032510052206,-0.3277903449004286,-0.2552407297654461
2001-04-10,-0.24614437521223032,-0.31578377308316063,-0.2350830563403422
2001-04-11,-0.22477823837245614,-0.30873719492583074,-0.2367132072431828
2001-04-12,-0.21306828074111384,-0.2992347999725815,-0.2251842730636222
2001-04-16,-0.22584599473328204,-0.3059337457467579,-0.22768512178421185
2001-04-17,-0.22112243659191422,-0.30303885469764735,-0.2197438302328656
2001-04-18,-0.1827618649038163,-0.2839505494279049,-0.18939935196746505
2001-04-19,-0.15903457988035619,-0.26693366251998674,-0.17923220675664675
2001-04-20,-0.1562762565055863,-0.26874158660495717,-0.18624382160180875
2001-04-23,-0.1779198624094136,-0.2833541468684039,-0.198433990636262
2001-04-24,-0.192730517046092,-0.288264344176693,-0.2081822099213675
2001-04-25,-0.17919216869195187,-0.2824969711087374,-0.19555992862435634
2001-04-26,-0.19468139929229844,-0.28573968815319983,-0.1917824027455708
