,Moat_AntiOverheat_NAV
2011-04-27,135009.3738556793
2011-04-28,136149.4638194394
2011-04-29,136408.86270482567
2011-05-02,135954.78115340447
2011-05-03,135229.0566355107
2011-05-04,135272.10468904377
2011-05-05,134398.78975609233
2011-05-06,134527.97139002738
2011-05-09,135264.58289105122
2011-05-10,135725.3280402185
2011-05-11,135085.80611418607
2011-05-12,135394.6543168221
2011-05-13,133505.30532610443
2011-05-16,132323.0180823203
2011-05-17,131874.31437047478
2011-05-18,132925.8752549562
2011-05-19,132576.11579970352
2011-05-20,132463.17505731797
2011-05-23,132423.45053229347
2011-05-24,132959.99504234045
2011-05-25,133190.8374759812
2011-05-26,133724.40810854099
2011-05-27,134709.20766547622
2011-05-31,135961.0500672407
2011-06-01,134814.47063582967
2011-06-02,134875.15880791008
2011-06-03,134085.89494148732
2011-06-06,134060.06317087196
2011-06-07,134127.56290716922
2011-06-08,133301.53475621526
2011-06-09,132927.3149007463
2011-06-10,131681.10493752736
2011-06-13,131489.04209973535
2011-06-14,131835.27918107604
2011-06-15,131351.48820651142
2011-06-16,130634.34145865399
2011-06-17,130218.73423591949
2011-06-20,130519.59398684223
2011-06-21,131523.800078415
2011-06-22,131013.88555905187
2011-06-23,130340.54757929592
2011-06-24,128995.1032454483
2011-06-27,128987.1624632795
2011-06-28,129907.99875321565
2011-06-29,130305.0318475083
2011-06-30,131155.86675211455
2011-07-01,131352.3709313622
2011-07-05,131927.97733199684
2011-07-06,132234.8981590926
2011-07-07,132990.73235643664
2011-07-08,132737.2433741443
2011-07-11,132172.83647455502
2011-07-12,131830.81306982227
2011-07-13,132950.88886915825
2011-07-14,132202.29776518457
2011-07-15,133827.2314565388
2011-07-18,133680.00243537323
2011-07-19,134782.14605339352
2011-07-20,134103.42949258198
2011-07-21,135444.7085154595
2011-07-22,136609.38476073346
2011-07-25,136679.1232669846
2011-07-26,136680.08275559352
2011-07-27,135523.45885860556
2011-07-28,135172.71317808458
2011-07-29,135337.0470828562
2011-08-01,135983.7132924753
2011-08-02,135371.07304351695
2011-08-03,136784.6705681217
2011-08-04,134305.72698614432
2011-08-05,133244.42669143266
2011-08-08,131406.62527513396
2011-08-09,135147.2049709293
2011-08-10,134019.63365400606
2011-08-11,135805.94447448463
2011-08-12,134627.72558151503
2011-08-15,135395.22153050936
2011-08-16,135737.9581494196
2011-08-17,135613.7017686371
2011-08-18,134459.50598315278
2011-08-19,134239.76362615824
2011-08-22,135682.9294553811
2011-08-23,138152.32980326973
2011-08-24,135115.4025436696
2011-08-25,132861.92394207584
2011-08-26,135911.54586120427
2011-08-29,137090.84912549422
2011-08-30,138433.67004880376
2011-08-31,137989.3376130014
2011-09-01,137718.94424995536
2011-09-02,138324.74755571526
2011-09-06,138743.1730500228
2011-09-07,138319.23020374868
2011-09-08,139586.26722284977
2011-09-09,138650.86338089925
2011-09-12,138699.50038418028
2011-09-13,138653.42128701566
2011-09-14,139353.12342333718
2011-09-15,139290.52715069498
2011-09-16,140067.04070287623
2011-09-19,139640.1783384849
2011-09-20,139239.35509484148
2011-09-21,137993.62710967453
2011-09-22,133947.47515679593
2011-09-23,133569.0119769326
2011-09-26,131214.04806408612
2011-09-27,133698.13860458342
2011-09-28,132365.7331934539
2011-09-29,131209.7699128413
2011-09-30,129979.99562305381
2011-10-03,129669.0952341433
2011-10-04,131068.75488579016
2011-10-05,131271.6252716494
2011-10-06,132651.76001184588
2011-10-07,133273.78669545287
2011-10-10,135086.86415320289
2011-10-11,134995.99654081935
2011-10-12,135937.4681626842
2011-10-13,136256.4621388971
2011-10-14,137973.78520702373
2011-10-17,136789.94367640064
2011-10-18,136362.39428470872
2011-10-19,136300.175024411
2011-10-20,134464.29215477593
2011-10-21,135753.48011394925
2011-10-24,136930.63321158866
2011-10-25,135791.07918360046
2011-10-26,137604.02158093263
2011-10-27,139545.05602607044
2011-10-28,140151.36906882108
2011-10-31,138503.43453806202
2011-11-01,136461.38220788876
2011-11-02,137924.22627333598
2011-11-03,139743.06415760852
2011-11-04,139556.52241051497
2011-11-07,140956.71417111097
2011-11-08,141781.7904434937
2011-11-09,139659.06731242966
2011-11-10,139119.10046722696
2011-11-11,140902.70381787381
2011-11-14,140808.5634205148
2011-11-15,141487.4407675196
2011-11-16,139633.21042348386
2011-11-17,138312.45705195057
2011-11-18,137251.8197098028
2011-11-21,136802.8354114785
2011-11-22,136969.74493196383
2011-11-23,135183.80969032538
2011-11-25,134687.17837539205
2011-11-28,137386.04365750388
2011-11-29,137245.5628906829
2011-11-30,139920.23017519253
2011-12-01,140724.68258527634
2011-12-02,140519.17135845777
2011-12-05,140689.85545921227
2011-12-06,139142.5683800261
2011-12-07,140100.39112701197
2011-12-08,138575.8925963874
2011-12-09,139122.68946651713
2011-12-12,137140.7805813556
2011-12-13,137070.935644758
2011-12-14,134251.5359194588
2011-12-15,133307.63282489893
2011-12-16,134536.80653313446
2011-12-19,133569.44635685964
2011-12-20,135403.73077937515
2011-12-21,134928.28322439696
2011-12-22,135697.39576718744
2011-12-23,135772.38499919995
2011-12-27,135948.12097708246
2011-12-28,134444.54037669837
2011-12-29,133806.57453394914
2011-12-30,133643.7870541464
2012-01-03,136838.29852618763
2012-01-04,137840.0313081115
2012-01-05,138236.87550000986
2012-01-06,138735.60460687953
2012-01-09,138026.09997223897
2012-01-10,138566.08314553514
2012-01-11,138173.46865469532
2012-01-12,139133.8252281553
2012-01-13,138240.49844156153
2012-01-17,138811.2375769053
2012-01-18,139462.7342412074
2012-01-19,140226.2939789048
2012-01-20,139838.72965904072
2012-01-23,140627.86843530965
2012-01-24,140462.53201030986
2012-01-25,139853.88184331811
2012-01-26,141519.6319865447
2012-01-27,141864.14379600622
2012-01-30,142076.83004602045
2012-01-31,142235.02989306173
2012-02-01,142842.43055141455
2012-02-02,143752.44183281955
2012-02-03,144175.51124996
2012-02-06,143857.1073384089
2012-02-07,144027.07735317378
2012-02-08,145253.01217375894
2012-02-09,145468.92986799145
2012-02-10,143682.5433961947
2012-02-13,144277.98777247293
2012-02-14,144199.3788538896
2012-02-15,144086.71246378313
2012-02-16,145018.12559376305
2012-02-17,144546.25715078387
2012-02-21,145530.59790288465
2012-02-22,145213.38344821514
2012-02-23,146095.14168878336
2012-02-24,146359.01586012816
2012-02-27,145832.46463327837
2012-02-28,146450.57849972975
2012-02-29,145848.65942588932
2012-03-01,145183.54142763602
2012-03-02,145067.74808268566
2012-03-05,144370.28287638235
2012-03-06,142835.47353344262
2012-03-07,143472.04213615012
2012-03-08,143856.8993134528
2012-03-09,143633.62093273178
2012-03-12,143570.40865542652
2012-03-13,144379.38705669335
2012-03-14,142655.69471764768
2012-03-15,143220.34165799685
2012-03-16,143278.8860270155
2012-03-19,143396.7268325428
2012-03-20,143103.1017049554
2012-03-21,142695.39634631234
2012-03-22,142080.24725756986
2012-03-23,142811.261769604
2012-03-26,144155.19687029097
2012-03-27,144571.86112773122
2012-03-28,144507.55793771968
2012-03-29,143881.6413636119
2012-03-30,144026.18938695834
2012-04-02,144672.0126975343
2012-04-03,144053.58333488717
2012-04-04,141564.03778554796
2012-04-05,142114.97503480516
2012-04-09,141423.2344227565
2012-04-10,140727.66708545617
2012-04-11,141276.64969349754
2012-04-12,142809.1101174309
2012-04-13,141546.04996367695
2012-04-16,140834.23550855296
2012-04-17,141011.3097193846
2012-04-18,140805.8971914033
2012-04-19,140457.18951718634
2012-04-20,140565.5346961941
2012-04-23,139753.49242820035
2012-04-24,139964.7856177182
2012-04-25,140329.924945253
2012-04-26,140896.03094916744
2012-04-27,141085.76329863543
2012-04-30,140688.14797451184
2012-05-01,141316.52981241862
2012-05-02,140559.79177420904
2012-05-03,139963.5232900319
2012-05-04,138551.41813720344
2012-05-07,138543.71509469132
2012-05-08,137510.29117335708
2012-05-09,137024.55148632723
2012-05-10,137026.54804024386
2012-05-11,137430.55586062593
2012-05-14,136430.0148505627
2012-05-15,136311.55978042525
2012-05-16,135877.98161302565
2012-05-17,135467.76625766145
2012-05-18,134785.35693593888
2012-05-21,135943.32495686135
2012-05-22,135324.95419236875
2012-05-23,134768.34668893905
2012-05-24,134510.18347877084
2012-05-25,134574.6311234316
2012-05-29,135630.6023308005
2012-05-30,134076.091785767
2012-05-31,134332.3094265023
2012-06-01,134290.68997706193
2012-06-04,134361.84609232045
2012-06-05,134775.3969413006
2012-06-06,136912.08779977568
2012-06-07,135383.62219022165
2012-06-08,135102.60529302852
2012-06-11,134611.87031186197
2012-06-12,135605.5399765407
2012-06-13,135524.40870698888
2012-06-14,135232.54780877882
2012-06-15,136723.57362512042
2012-06-18,136258.17889387716
2012-06-19,138445.2965062323
2012-06-20,138338.77177823742
2012-06-21,136232.8044449549
2012-06-22,136484.9155816192
2012-06-25,135347.73751483747
2012-06-26,135909.56719410192
2012-06-27,136598.4273435376
2012-06-28,136073.39054920574
2012-06-29,139155.6688453366
2012-07-02,138674.21612637857
2012-07-03,140015.81653313126
2012-07-05,139535.2038781786
2012-07-06,138089.66651007909
2012-07-09,137722.82373877778
2012-07-10,137346.54144720538
2012-07-11,136356.92696370176
2012-07-12,135039.38494026897
2012-07-13,137126.26567201436
2012-07-16,136978.93505078956
2012-07-17,137003.4464573083
2012-07-18,138220.03341809704
2012-07-19,139135.5237287069
2012-07-20,138247.18063134968
2012-07-23,137721.54922324172
2012-07-24,137461.45408500492
2012-07-25,137972.17288554163
2012-07-26,139142.8759005514
2012-07-27,140636.02207493983
2012-07-30,140259.3288414542
2012-07-31,140296.68483756593
2012-08-01,139586.62820351814
2012-08-02,139176.34274591214
2012-08-03,140552.51523265662
2012-08-06,141324.30268226503
2012-08-07,141866.47156175337
2012-08-08,141892.329090978
2012-08-09,142607.5708430867
2012-08-10,142689.059931585
2012-08-13,143199.03731652602
2012-08-14,142490.21612019438
2012-08-15,142605.85084955778
2012-08-16,143636.57753381945
2012-08-17,144014.1845489376
2012-08-20,143819.4033208888
2012-08-21,144162.78212804097
2012-08-22,144251.9308296995
2012-08-23,144315.33271224063
2012-08-24,145028.79781910538
2012-08-27,144595.83620787665
2012-08-28,144563.90758538057
2012-08-29,144571.513431358
2012-08-30,143848.73558337244
2012-08-31,144107.47081837914
2012-09-04,144272.7758129206
2012-09-05,144391.72677552578
2012-09-06,146256.87769668494
2012-09-07,146543.28227946628
2012-09-10,146144.47579114448
2012-09-11,146287.94149939506
2012-09-12,146376.57162942033
2012-09-13,146954.94635626706
2012-09-14,148587.70752589553
2012-09-17,148162.4847082101
2012-09-18,148349.91988402064
2012-09-19,148429.36509626752
2012-09-20,148064.4735248781
2012-09-21,148887.98686612325
2012-09-24,148283.0710452369
2012-09-25,147572.9749123756
2012-09-26,146331.94662210075
2012-09-27,147216.60387759717
2012-09-28,147487.29149136928
2012-10-01,147676.5658282961
2012-10-02,147409.4430621044
2012-10-03,147584.52453890725
2012-10-04,148819.1508784146
2012-10-05,147934.64706216744
2012-10-08,147188.52006380173
2012-10-09,146102.9369701277
2012-10-10,145409.0181706041
2012-10-11,145877.8166089397
2012-10-12,145854.2510415163
2012-10-15,145464.77758341178
2012-10-16,146465.4516343716
2012-10-17,146364.86157107214
2012-10-18,144666.36092406983
2012-10-19,142719.89509956876
2012-10-22,142093.3924312481
2012-10-23,141988.3315293858
2012-10-24,141581.32901679177
2012-10-25,141960.1620797557
2012-10-26,142034.1610421022
2012-10-31,142369.6552709657
2012-11-01,143728.9249551864
2012-11-02,142720.0545921663
2012-11-05,143185.5021457364
2012-11-06,143665.71239377442
2012-11-07,142743.86950563226
2012-11-08,142214.017835021
2012-11-09,142476.3903562352
2012-11-12,141850.80976373155
2012-11-13,140768.67196834748
2012-11-14,139973.4743225319
2012-11-15,139611.73582600514
2012-11-16,139448.50441152588
2012-11-19,140814.85938920593
2012-11-20,140785.19524301388
2012-11-21,141045.59191651669
2012-11-23,142108.88054051547
2012-11-26,142444.40286288186
2012-11-27,142556.75507253566
2012-11-28,142395.50807698682
2012-11-29,142591.40168686296
2012-11-30,142689.75291486163
2012-12-03,142225.41432074693
2012-12-04,141916.2950189466
2012-12-05,141571.66663001347
2012-12-06,141713.42849194555
2012-12-07,141537.2639334505
2012-12-10,142569.73984921642
2012-12-11,143369.54722583084
2012-12-12,143256.56394473164
2012-12-13,142523.0648291882
2012-12-14,142686.7893218694
2012-12-17,143357.64156821376
2012-12-18,143880.57440320382
2012-12-19,143722.0098627927
2012-12-20,143500.0353108806
2012-12-21,142885.4563985716
2012-12-24,142376.03526254807
2012-12-26,142248.28306996333
2012-12-27,142089.75279292153
2012-12-28,141603.58104365788
2012-12-31,142157.1819020831
2013-01-02,145069.99299956003
2013-01-03,144437.88395086728
2013-01-04,143871.55055911443
2013-01-07,143185.97041068313
2013-01-08,142975.51868571888
2013-01-09,143104.91286611615
2013-01-10,143949.69404979626
2013-01-11,144016.2943899975
2013-01-14,144412.27145436982
2013-01-15,144268.456231237
2013-01-16,144478.0514207369
2013-01-17,144841.89689729633
2013-01-18,145137.59006888888
2013-01-22,144993.1454930986
2013-01-23,145141.94419738188
2013-01-24,144612.4390640806
2013-01-25,144998.65708547705
2013-01-28,145362.44128144998
2013-01-29,145427.48064699615
2013-01-30,145727.15263183793
2013-01-31,145496.45995364024
2013-02-01,146494.49797207373
2013-02-04,144987.64646296433
2013-02-05,145780.18358547986
2013-02-06,145545.09174910653
2013-02-07,144767.05050576525
2013-02-08,145309.2865633525
2013-02-11,145275.25790851223
2013-02-12,145025.81013376638
2013-02-13,144935.22978957836
2013-02-14,145548.77555589477
2013-02-15,144405.3906406767
2013-02-19,144664.41450070764
2013-02-20,143318.35401569714
2013-02-21,141968.02364646207
2013-02-22,142744.43429098898
2013-02-25,141833.19363568182
2013-02-26,142205.90510484172
2013-02-27,143456.53097246544
2013-02-28,143167.79998382318
2013-03-01,143075.42580814203
2013-03-04,143023.10944194812
2013-03-05,143954.78931523827
2013-03-06,143994.65266722525
2013-03-07,144277.52520372267
2013-03-08,144367.72703461463
2013-03-11,144157.5263065194
2013-03-12,144506.67043902533
2013-03-13,144693.50654818647
2013-03-14,145337.88644489195
2013-03-15,145125.4078285332
2013-03-18,144810.8678325673
2013-03-19,144812.85013692736
2013-03-20,145290.01249919223
2013-03-21,143578.18085030394
2013-03-22,143540.83308577267
2013-03-25,142763.91637610164
2013-03-26,143077.44824363888
2013-03-27,143593.58027421354
2013-03-28,144089.68620116232
2013-04-01,143381.58908553634
2013-04-02,142885.95977437808
2013-04-03,141964.3400684096
2013-04-04,141514.84319268286
2013-04-05,142098.1134846902
2013-04-08,142471.45890917344
2013-04-09,143637.17363108657
2013-04-10,144721.21625367223
2013-04-11,143751.90840378762
2013-04-12,142892.13812580876
2013-04-15,138136.9643877316
2013-04-16,138678.3587987356
2013-04-17,137351.59356338094
2013-04-18,136472.21986930823
2013-04-19,137382.8559107281
2013-04-22,138661.68994800883
2013-04-23,138823.63328375464
2013-04-24,140602.60238675593
2013-04-25,141306.4969865946
2013-04-26,141489.593326491
2013-04-29,142142.90879383017
2013-04-30,142640.84895455468
2013-05-01,141807.8832939186
2013-05-02,143163.90215501317
2013-05-03,143183.81031629344
2013-05-06,143742.4822828808
2013-05-07,142439.51775440754
2013-05-08,143681.13395634925
2013-05-09,143719.84860685404
2013-05-10,143675.56633172662
2013-05-13,143323.15524337048
2013-05-14,144020.4322965654
2013-05-15,144216.73630619163
2013-05-16,143686.29755725953
2013-05-17,144442.88593004015
2013-05-20,144110.97960115448
2013-05-21,144696.28577041742
2013-05-22,144548.1866485455
2013-05-23,143630.29303244464
2013-05-24,143824.06140129146
2013-05-28,144212.5053603434
2013-05-29,144129.4347389758
2013-05-30,146719.4387739275
2013-05-31,145702.8957375675
2013-06-03,146315.87987892228
2013-06-04,146069.8557549948
2013-06-05,145340.73259916072
2013-06-06,145003.75333052792
2013-06-07,145687.78064853552
2013-06-10,145393.2566806342
2013-06-11,144071.93987683314
2013-06-12,144077.49174785338
2013-06-13,145264.48846627283
2013-06-14,145247.0947797163
2013-06-17,145996.19791256508
2013-06-18,145771.18770646845
2013-06-19,145788.68179204
2013-06-20,141855.43500604373
2013-06-21,140646.18029939855
2013-06-24,140023.43589299204
2013-06-25,140010.0361316969
2013-06-26,139324.92403888947
2013-06-27,139390.3269986157
2013-06-28,138471.0294061337
2013-07-01,139601.19534506157
2013-07-02,140004.28473178146
2013-07-03,140324.04617760415
2013-07-05,139904.6386184199
2013-07-08,139964.29012739134
2013-07-09,140661.46118129801
2013-07-10,141346.9077770044
2013-07-11,143232.41263962802
2013-07-12,143004.65651244143
2013-07-15,143260.58920871926
2013-07-16,143963.18115750494
2013-07-17,143825.74953889905
2013-07-18,142578.82978643262
2013-07-19,140437.73341437735
2013-07-22,141531.74394824202
2013-07-23,141577.22330821998
2013-07-24,141500.184585315
2013-07-25,141018.77290453675
2013-07-26,141217.9976377524
2013-07-29,140997.87486798933
2013-07-30,141442.744758954
2013-07-31,141063.48548583014
2013-08-01,141708.9060554605
2013-08-02,141781.93784146296
2013-08-05,141522.13340655563
2013-08-06,140601.58911408926
2013-08-07,141015.76286804158
2013-08-08,142075.98243413467
2013-08-09,141745.85099707212
2013-08-12,143051.2874570775
2013-08-13,142711.9022835008
2013-08-14,143202.23785081704
2013-08-15,142206.76933093334
2013-08-16,143265.71976217572
2013-08-19,142512.77523112297
2013-08-20,143218.2358909931
2013-08-21,142839.49096143967
2013-08-22,143723.3396759163
2013-08-23,144836.3615248467
2013-08-26,145121.90231550264
2013-08-27,144842.1642415142
2013-08-28,145449.30109728308
2013-08-29,145716.12819371416
2013-08-30,145147.1857621089
2013-09-03,144459.67733686103
2013-09-04,144422.63664898777
2013-09-05,144245.80731261562
2013-09-06,144055.84167379313
2013-09-09,145022.2369496902
2013-09-10,145416.81056810298
